_id,MERCHANT_NAME,PAN_NUMBER,MERCHANT_ID,MOBILE_NUMBER,ACQUIRER_NAME,REMARKS,STATUS,REALLOCATED_DATE,REALLOCATD_BY,DATA_SYNCED_DATE,REQUESTED_BRANCH_NAME,REQUESTED_BRANCH_CODE,updated_at
34321,HOTEL CHAURJAHARI,600696760,196886,9851171113,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-29T16:41:46,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
9254,HANUMAN TRADE LINK,614244823,197096,9815923256,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-10T17:17:00,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
13129,DEA SUPPLIERS,614636545,197128,9848095149,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-10T15:09:53,SMRITI,2024-07-17T02:44:59,,,23:43.2
40743,BANDHAN ADVERTISING PVT LTD,609628720,197239,9852054251,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-20T15:06:46,sudarshant,2024-07-17T02:44:59,,,23:43.2
3717,KARYABINAYAK ENERGY TRADING,605113082,197308,9851048338,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-03T17:00:16,manishuprety,2024-07-17T02:44:59,,,23:43.2
8021,A. S. A. ENTERPRISES,608030223,197328,9862907195,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-06-10T09:54:04,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
28325,J. N. A EMPORIUM,304146811,197333,9851081686,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-01-08T13:05:51,NEPAL_SUBASH,2024-07-17T02:44:59,MAIN BRANCH,1,23:43.2
22791,Lamichhane Suppliers,611570534,197369,9860857104,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2024-06-24T14:55:08,kopila.gyawali@support.khalti.com,2024-07-17T02:44:59,Saatdobato,41,23:43.2
2426,JABDI MATA STORE,301385370,197513,9842093809,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-05-05T11:41:37,O295,2024-07-17T02:44:59,,,23:43.2
7371,SAPKOTA TRADERS,302788943,197608,9841480140,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-17T10:20:34,SUNRISE_SUMAN,2024-07-17T02:44:59,,,23:43.2
26466,UJWAL PHARMA,607719309,197761,9852820930,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2023-09-27T14:04:23,12845,2024-07-17T02:44:59,CO Biratnagar,38,23:43.2
15690,SHREE PRIYANKA MISTHANNA BHANDAR,601440915,197942,9844681111,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-18T10:50:46,MNBBL_SOFI,2024-07-17T02:44:59,,,23:43.2
22671,KALIKA KAPAS UDHYOG PVT.LTD,606510554,198086,9849953414,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-11-26T14:02:33,everest_digital,2024-07-17T02:44:59,,,23:43.2
16883,UTTAM KIRANA PASAL,607363902,198228,9804033973,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-01-29T18:42:26,SBL_BIRATCHOWK,2024-07-17T02:44:59,,,23:43.2
33590,RAKSING AGRICULTURE PVT LTD,609891845,198236,9851089985,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-21T14:37:36,050_MAKER,2024-07-17T02:44:59,,,23:43.2
7761,ACHARYA TRADERS,601580611,198345,9818450615,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-31T09:57:59,saroj.dahal,2024-07-17T02:44:59,,,23:43.2
12148,PURI KIRANA PASAL AND COLD,610957107,198432,9862781928,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2022-09-16T10:12:15,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
25547,HOTEL HAPPY STAY,614629088,198451,9841826711,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-09-21T11:32:02,sabina.dahal,2024-07-17T02:44:59,KOTESHWOR BRANCH,9,23:43.2
9974,INDRENI BORA UDHOG,609124299,198821,9848562809,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-03T11:44:42,Everest_digital1,2024-07-17T02:44:59,,,23:43.2
33825,GANGA VARIETIES AND HELLO CENTER,600129554,198903,9815070700,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-04-10T10:35:56,PRIME_RESHMA,2024-07-17T02:44:59,BIBLYATE BRANCH,101,23:43.2
2425,MA DURGA VETS FARMA,600134224,198985,9842745900,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:28:37,O295,2024-07-17T02:44:59,,,23:43.2
28300,HOTEL DURBAR HIMALAYA,608824361,200067,9846134404,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-01-04T16:36:52,NMB_INASHA,2024-07-17T02:44:59,BANDIPUR BRANCH,138,23:43.2
41463,BABA PHARIDHI MOTORCYCLE PARTS,607018569,200188,9817854360,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-26T11:35:41,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
3136,NIRAJ DAI KO KATTI ROLL,607516092,200883,9851334452,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:34:34,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
27892,NITESH YADAV KIRANA,604138257,200954,9808357735,SAGARMATHA Bank,Shutdown/Closed,REALLOCATED,2023-12-18T11:25:14,NABIL_RITESH,2024-07-17T02:44:59,,,23:43.2
26402,NARESH HARDWARE,604019640,201023,9844625105,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-10-12T15:46:21,13205,2024-07-17T02:44:59,CHAPUR BRANCH,81,23:43.2
24192,R.K  TRADERS..,608391982,201125,9845028795,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,HARIWON BRANCH,HRN,23:43.2
41462,BISHAL EMPORIUM,600811831,201189,9816846216,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-26T11:32:16,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
22913,RAKESH KHARID  BIKRI KENDRA..,301272526,201371,9842827083,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-11-26T13:59:44,everest_digital,2024-07-17T02:44:59,MIRCHAIYA BRANCH,740,23:43.2
1523,R R TRADERS,613974592,201467,9851158298,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2023-02-28T11:50:43,MBL_LAXMI,2024-07-17T02:44:59,,,23:43.2
23199,NEW PRAGATISIL DAIRY CENTRE,602718211,201534,9851001435,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2023-07-25T17:19:07,MBL_LAXMI,2024-07-17T02:44:59,KOTESHWOR BRANCH,KTS,23:43.2
17579,SHREE GOLMA DEVI STORE,300328989,201590,9841264727,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-02-26T12:14:33,JYOTI.KUNWAR,2024-07-17T02:44:59,,,23:43.2
15708,KOSHI AUTO LAND,608148625,201937,9862000013,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-15T10:34:42,NEPAL_SUBASH,2024-07-17T02:44:59,,,23:43.2
41460,Khaptad Agrotech And Real State Pvt. Ltd.,606676926,202034,9852050055,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-26T11:29:49,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
36076,A R ENTERPRISES...,613003401,202204,9842740654,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-11T13:19:56,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
36564,RACHANA KIRANA,304706666,202286,9849999687,SAGARMATHA Bank,Account Closed,REALLOCATION_REQUESTED,,,2024-07-17T02:44:59,BIRATNAGAR,7,23:43.2
30169,NEW ARPANA TRADERS,607394618,202391,9851073798,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-02-22T12:41:12,PRABHU_SUNIL,2024-07-17T02:44:59,PANAUTI BRANCH,232,23:43.2
13728,JAI  MA LAXMI SCRAP MART,304709797,202399,9805360577,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-31T10:27:05,CENTURY_PRIZMA,2024-07-17T02:44:59,,,23:43.2
16282,PRIME HEALTH CARE CENTER PVT LTD.,304529591,202415,9851117197,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-05-11T16:24:03,RAJENDRA8346,2024-07-17T02:44:59,,,23:43.2
6065,GREEN ECO RESORT PRIVATE LIMITED,603505740,202434,9813670109,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-07T14:41:37,11609,2024-07-17T02:44:59,,,23:43.2
2924,KARUNA TRADERS,601812554,202457,9842098862,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:05:23,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
3956,RACHANA FANCY STORE,304343850,202460,9848539347,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-26T12:46:59,CIVIL_SURESH,2024-07-17T02:44:59,,,23:43.2
6904,Alina Traders & Suppliers,301067995,202461,9858066777,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-05-18T17:10:05,manishuprety,2024-07-17T02:44:59,,,23:43.2
41458,MAHESH TRADERS,301466097,202796,9848199522,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-26T11:25:52,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
15463,JUNGEY MEAT SHOP,602555218,203469,9841202106,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-05T12:35:26,11847,2024-07-17T02:44:59,,,23:43.2
31426,SANSKAR PUBLICATION PVT.LTD.,609881035,203551,9849328088,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-26T12:17:40,SARASWOTIL,2024-07-17T02:44:59,,,23:43.2
21711,XOR SOLUTION,607157275,203579,9855021005,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2023-07-06T14:38:41,NABIL_POOJA,2024-07-17T02:44:59,NARAYANGADH,24,23:43.2
9292,SANKHAMUL DAIRY,605013153,203594,9849279491,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-07-12T15:57:11,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
27538,SAHA DISTRIBUTORS NEPAL PRIVATE LIMITED,609897049,203720,9851210886,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-11-23T10:03:29,SBL_KANTIPATH,2024-07-17T02:44:59,ANAMNAGAR,61,23:43.2
36987,Bhai Bhai Kirana Pasal,300390603,204479,9842167387,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-21T15:38:04,eSewa_Sabin,2024-07-17T02:44:59,,,23:43.2
6484,NIRVANA POKHARA SPA PVT. LTD,606842796,204683,9856038829,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-15T12:30:37,SBL_LAKESIDE,2024-07-17T02:44:59,,,23:43.2
11695,GLOBAL COMPUTER & CYBER,305326171,204847,9841517805,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-08T10:27:20,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
2427,TREK EQUIPMENT SOLUTION SHOP,608614243,205010,9856073404,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-04-17T13:59:15,12269,2024-07-17T02:44:59,,,23:43.2
16353,DHAKAL SUNCHANDI PASAL,607074253,206371,9852029274,SAGARMATHA Bank,I want qr from Esewa ,REALLOCATED,2023-01-12T11:21:33,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
1164,JANUS INTERNATIONAL PVT. LTD.,600379944,206671,9851095121,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-08T11:33:53,SBL_UMESH,2024-07-17T02:44:59,,,23:43.2
9828,JR TAILORING,305298278,206687,9857061243,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-29T15:32:11,Everest_digital1,2024-07-17T02:44:59,,,23:43.2
6816,ANITA MART,607133820,206712,9811319909,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-25T10:50:24,SBL_DHARAN,2024-07-17T02:44:59,,,23:43.2
26239,SITAL COLD STORE,300384554,206811,9866722593,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,BANSGADHI,132,23:43.2
26063,MASTER TRADERS,600373351,206838,9841882423,SAGARMATHA Bank,Loan settlement from the other bank,REALLOCATED,2023-10-01T13:04:03,JYOTI.KUNWAR,2024-07-17T02:44:59,MAHABOUDHA BRANCH,50,23:43.2
25789,SOFTECH TRADING HOUSE PVT.LTD,605960783,207301,9804916124,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-03-20T10:57:18,SBL_BALKOT,2024-07-17T02:44:59,BALKOT,157,23:43.2
22019,NAWA GULMELI SUNCHANDI PASAL,300791129,207330,9847033930,SAGARMATHA Bank,Loan settlement from the other bank,REALLOCATED,2023-06-25T09:53:12,NEPAL_SUBASH,2024-07-17T02:44:59,CHHAHARA BRANCH,260,23:43.2
10981,SABIN STORES,303603436,207361,9857060021,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-08-28T11:47:11,MBL_ANUSHA,2024-07-17T02:44:59,,,23:43.2
2428,ANJAL BEAUTY HOME,608083584,207400,9804470051,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-05-05T11:42:06,O295,2024-07-17T02:44:59,,,23:43.2
12804,BIDYA INSTITUTE OF INFORMATION TECHNOLOGY,604166803,207555,9843323024,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-27T10:11:13,NEPAL_SUBASH,2024-07-17T02:44:59,,,23:43.2
16111,KANHAIYA BASTRALAY,304531529,207859,9814880555,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-01-20T11:29:30,MBL_ANUSHA,2024-07-17T02:44:59,,,23:43.2
17269,LAMSAL STATIONERY TATHA PUSTAK PASAL,300318227,208675,9847845955,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-02-17T10:32:10,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
25389,CAMPAIGN NEPAL FOR RESEARCH & DEVLOPMENT,302917675,209196,9855040671,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-04-16T12:35:31,MBL_LAXMI,2024-07-17T02:44:59,GAUR BRANCH,GUR,23:43.2
9117,AMAN  TRADERS..,604015130,209244,9845385043,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2022-07-07T11:16:47,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
12008,KARMACHARYA ORDER AND SUPPLIERS,606996905,209321,9847839862,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-13T12:26:08,11490,2024-07-17T02:44:59,,,23:43.2
9108,SHREE RAM OIL STORES,603262531,209430,9823528658,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-07-07T09:50:17,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
15986,GAUTAM ELECTRONICS,300653889,209539,9847821967,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-27T10:11:26,11490,2024-07-17T02:44:59,,,23:43.2
11929,PYUTHAN TRADE AND SUPPLIER,608953733,209661,9857832095,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2022-09-12T15:46:19,11760,2024-07-17T02:44:59,,,23:43.2
41086,JHIMRUK ORDERS AND SUPPLIERS,302643628,209782,9857833105,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-22T11:08:58,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
2429,CHINO BABAY COLLECTION,107100023,209817,9846362162,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-05-05T11:41:54,O295,2024-07-17T02:44:59,,,23:43.2
36305,DULEGAUNDA VETERINARY CENTER,300808081,210211,9856034881,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-15T14:58:30,1556KA,2024-07-17T02:44:59,,,23:43.2
11800,BANESHWOR ELECTRICALS AND SUPPLIERS,304566073,210751,9851156009,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-13T11:49:50,12190,2024-07-17T02:44:59,,,23:43.2
24507,RASUWALI DAIRY,612618150,210929,9860759932,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-08-22T11:53:17,Garima_Sushma,2024-07-17T02:44:59,Dhungedhara Branch,100,23:43.2
19964,BALASIDHA KIRANA STORE,608847803,210971,9857077065,SAGARMATHA Bank,I want to do business with shine resunga development bank,REALLOCATED,2023-05-10T15:45:44,SHINE_KISHOR.PANTHI,2024-07-17T02:44:59,SALJHANDI BRANCH,72,23:43.2
38035,RS LIFESTYLE,604916185,211245,9802988760,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-05-15T09:59:18,ILA,2024-07-17T02:44:59,HETAUDA,58,23:43.2
20303,SKY MOBILE MARMAT CENTRE,601432442,211454,9842679123,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-18T09:44:22,NMB_SUMANSHRESTHA,2024-07-17T02:44:59,ILLAM BRANCH,96,23:43.2
11719,YATRI SUITES AND SPA PVT LTD,603519369,211863,9848953415,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-11T10:35:40,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
11468,MA KUWARWARTI ENTERPRISES,302629659,211971,9857027619,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-04T10:46:10,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
17461,N B CHAND KHADYA SUPPLIERS,613203410,212108,9851014389,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-02-20T10:10:23,13838,2024-07-17T02:44:59,,,23:43.2
3517,G S TRADE LINK,603089680,212143,9845541939,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-23T14:43:55,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
33395,TIWARI ITTA UDYOG,303295495,212653,9801313546,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-20T12:51:35,alok.nag,2024-07-17T02:44:59,,,23:43.2
13698,RITA ADHIKARI,302265866,212727,9849182015,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-31T10:41:05,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
13503,VIEW HOTEL SIDDHARTHA PVT LTD,302945421,212972,9858030581,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-10-16T10:26:35,PRABHU_SUNIL,2024-07-17T02:44:59,,,23:43.2
8937,CHAULAGAIN  HARDWARE,600020046,213024,9863482094,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-03T15:52:29,GLOBAL_BHESH,2024-07-17T02:44:59,,,23:43.2
18971,B.S STORES,600565196,213218,9815455200,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-04-09T10:42:07,sabina.dahal,2024-07-17T02:44:59,TANSEN,144,23:43.2
8812,MUSKAN HOTEL AND COTTAGE,603688373,213531,9851127087,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-06-30T11:55:59,Parash07,2024-07-17T02:44:59,,,23:43.2
16504,KUMAR BUSINESS CENTER,304380390,213539,9848026360,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-01-17T10:21:17,O295,2024-07-17T02:44:59,,,23:43.2
11032,SHREE LAXMI DHUWANI SEWA,603611281,213547,9819494264,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-05-21T19:08:59,OI_GHORAHI,2024-07-17T02:44:59,,,23:43.2
41084,DIVYA GRILL AND ALUMINIUM UDYOG,607902578,213844,9812618307,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-22T11:06:06,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
39389,NAGARJUN HARDWARE HOUSE,603079539,213885,9858425590,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2024-05-29T10:34:14,GLOBAL_SHRADDHA,2024-07-17T02:44:59,DHANGADI BRANCH,24,23:43.2
35636,City stationary and suppliyers,615530277,213889,9804622974,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-07T09:58:13,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
40110,TU TU SOFA INDUSTRIES AND TRADING HOUSE PVT LTD,609730137,213939,9813030425,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-16T12:30:39,1553JS,2024-07-17T02:44:59,,,23:43.2
10524,KATHMANDU NEURO AND GENERAL HOSPITAL PVT LTD,305007182,213989,9851079995,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-15T11:33:25,GIBL_UTTAMK,2024-07-17T02:44:59,,,23:43.2
1020,SOLO TRADERS,613109428,213995,9841620418,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-04T10:21:47,NABIL_GEETA,2024-07-17T02:44:59,,,23:43.2
14501,PRAMISKA BEAUTY PALOUR,604156273,214905,9811975015,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T16:10:50,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
15381,GOPAL ELECTRONIC MARMAT KENDRA,302849381,215216,9807389131,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-12-01T10:17:54,Parash07,2024-07-17T02:44:59,,,23:43.2
19754,SUBHAM PHARMACY,612122356,215232,9808757139,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,BIRATNAGAR BRANCH,BRT,23:43.2
30101,NEW SANGAM SUPPLIERS,608141637,215235,9812317619,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-02-21T11:33:06,NEPAL_SUBASH,2024-07-17T02:44:59,,,23:43.2
27676,NOVELTIES INTERNATIONAL,300157233,215450,9843651531,SAGARMATHA Bank,No Business transaction with this bank/wallet,REALLOCATED,2023-11-23T09:56:13,SBL_KANTIPATH,2024-07-17T02:44:59,KANTIPATH,60,23:43.2
11456,BINAY PHARMACY,601929133,215944,9856032471,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-04T13:52:33,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
7934,K.C. TRADERS,304597602,215971,9842666940,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-06-08T11:13:59,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
6078,MANAKAMANA  HARDWARE AND SUPPLIERS,305421999,216061,9845525044,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-02T11:41:02,SBL_CHANDRAPUR,2024-07-17T02:44:59,,,23:43.2
5421,ARYA TRADING CORNCERN,612754481,216224,9803600423,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-03-09T10:01:06,1995PR,2024-07-17T02:44:59,,,23:43.2
6745,EBHA TRADING PVT. LTD,609810642,216236,9851065858,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-22T09:54:38,PRABHU_SAJAN,2024-07-17T02:44:59,,,23:43.2
19912,SUKRIFI MART PRIVATE LIMITED,609575569,216860,9841171260,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2023-05-02T10:25:41,SBL_KIRTIPUR,2024-07-17T02:44:59,KIRTIPUR,131,23:43.2
9313,NEW MANAKAMANA TRADERS.,305283537,216892,9857835115,SAGARMATHA Bank,Nearby Location,REALLOCATED,2022-07-13T10:32:29,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
26507,NEW RED ROSE,609149663,217847,9823061358,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-10-16T15:23:43,ILA,2024-07-17T02:44:59,MAINROAD BIRATNAGAR,208,23:43.2
3128,AAYUSH FANCY STORE,604115757,218062,9842072305,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:33:32,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
15612,RUDRA ELECTRONICS & PARTS,612683082,218248,9802070055,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-20T12:25:43,1287,2024-07-17T02:44:59,,,23:43.2
20268,S & S PHARMACY *,608036472,218257,9842449515,SAGARMATHA Bank,Registered without my knowledge,APPROVED,,,2024-07-17T02:44:59,Biratnagar,19,23:43.2
9290,PHINEX FITSHALA,609029520,218469,9811347644,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-20T11:10:54,SBL_UMESH,2024-07-17T02:44:59,,,23:43.2
13411,CELL CARE,601433593,218708,9801408080,SAGARMATHA Bank,want esewa qr,REALLOCATED,2022-10-30T12:17:18,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
